ANIM/j_Toe_L:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/j_Toe_L:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/j_Toe_L:rz	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/j_Toe_R:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/j_Toe_R:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/j_Toe_R:rz	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/j_Wrist_L:rx	13.74480000	13.39723500	12.52885000	11.40111100	10.27548000	9.41342400	9.07640700	9.24227000	9.62668500	10.09786000	10.52401000	10.85297300	11.18803700	11.63057500	12.28196000	13.18896500	14.21015500	15.16459200	15.87133900	16.14946000	15.94306900	15.55917000	15.36115000	15.49994300	15.86605900	16.43226100	17.17131400	18.05597100	19.05900000	20.15316000	21.45321100	22.85961000	24.02366400	24.59668000	24.24829500	22.95328500	20.82066000	17.79322100	14.98532000	13.74480000
ANIM/j_Wrist_L:ry	-0.92621800	-1.17350300	-1.42972200	-1.68970800	-1.94829700	-2.20032200	-2.44062000	-2.66402300	-2.86536700	-3.03948700	-3.18121600	-3.28539000	-3.34684300	-3.36040900	-3.32092400	-3.20573600	-3.00428000	-2.72952200	-2.39442800	-2.01196300	-1.59509300	-1.15678200	-0.70999700	-0.26770300	0.15713500	0.55155100	0.90258000	1.19725700	1.42261400	1.56568900	1.59293100	1.49529800	1.29658200	1.02057500	0.69106800	0.33185600	-0.03327200	-0.38052100	-0.68610100	-0.92621800
ANIM/j_Wrist_L:rz	-11.87987000	-11.93367000	-11.85093900	-11.66717700	-11.39820700	-11.05985300	-10.66793400	-10.23828000	-9.78671200	-9.32905200	-8.88112600	-8.45875600	-8.07776600	-7.75398100	-7.50322200	-7.34131300	-7.28407900	-7.34734300	-7.62472400	-8.14135800	-8.81033800	-9.54475900	-10.25771400	-10.86229800	-11.27160500	-11.39873000	-11.24480300	-10.89904800	-10.40669400	-9.81297300	-9.04699200	-8.12269600	-7.21257100	-6.48910400	-6.12478300	-6.28377800	-7.26558500	-9.32461400	-11.27465000	-11.87987000
ANIM/j_Wrist_R:rx	11.87484000	12.94749300	13.88531100	14.69021500	15.36412400	15.90896100	16.32664500	16.61910100	16.78824200	16.83599700	16.76428000	16.53303700	16.11217700	15.51856500	14.76906900	13.88055600	12.86989500	11.75395300	10.54959700	9.27369400	7.95309700	6.67731400	5.55720100	4.70361100	4.22739700	4.07855900	4.11909000	4.32783700	4.68364600	5.16536200	5.75183100	6.42190100	7.15441600	7.92822300	8.72216800	9.51509600	10.19639700	10.74317200	11.26584600	11.87484000
ANIM/j_Wrist_R:ry	-2.00408500	-2.31915900	-2.48079200	-2.48683800	-2.32333900	-2.01854800	-1.63363800	-1.22978600	-0.86816500	-0.60994900	-0.51631400	-0.58213400	-0.73281900	-0.92534600	-1.11669200	-1.26383200	-1.32374300	-1.31880500	-1.30947400	-1.30984100	-1.35500500	-1.36307500	-1.27452100	-1.14323500	-0.97795300	-0.78741500	-0.58035800	-0.36552000	-0.15163800	0.05255000	0.23830600	0.39689100	0.51956900	0.59760100	0.51115300	0.19275700	-0.28777700	-0.86063600	-1.45600900	-2.00408500
ANIM/j_Wrist_R:rz	-5.69018300	-6.21919400	-6.67483300	-7.06124400	-7.38256800	-7.64295100	-7.84653500	-7.99746300	-8.09987800	-8.15792400	-8.17574300	-8.13735800	-8.03110400	-7.86759700	-7.65745000	-7.41127900	-7.13969700	-6.85332000	-6.56276200	-6.27863800	-6.01156300	-5.77215100	-5.57101700	-5.41877600	-5.32604100	-5.30298200	-5.32086900	-5.33197200	-5.26388500	-5.15229500	-5.11160600	-5.25622600	-5.74288700	-6.46004200	-7.11968600	-7.43380900	-7.27622900	-6.82293400	-6.23917000	-5.69018300
ANIM/n_Center:tx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/n_Center:ty	0.95696500	0.95140100	0.94548700	0.93958000	0.93403900	0.92922100	0.92548400	0.92318700	0.92268800	0.92383200	0.92607000	0.92917000	0.93289800	0.93702300	0.94131000	0.94552700	0.94944100	0.95281900	0.95542900	0.95703600	0.95741000	0.95532800	0.95044600	0.94384200	0.93659500	0.92978600	0.92449400	0.92179700	0.92255300	0.92621000	0.93173900	0.93810900	0.94428900	0.94924900	0.95264400	0.95494200	0.95633400	0.95700900	0.95715600	0.95696500
ANIM/n_Center:tz	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/n_Move:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/n_Move:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/n_Move:rz	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/n_Move:tx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/n_Move:ty	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/n_Move:tz	0.03029100	0.06791300	0.10553600	0.14315900	0.18078100	0.21840400	0.25602700	0.29365000	0.33127200	0.36889500	0.40651800	0.44414000	0.48176300	0.51938600	0.55700900	0.59463100	0.63225400	0.66987700	0.70749900	0.74512200	0.78274500	0.82036800	0.85799000	0.89561300	0.93323600	0.97085900	1.00848100	1.04610400	1.08372700	1.12134900	1.15897200	1.19659500	1.23421800	1.27184000	1.30946300	1.34708600	1.38470800	1.42233100	1.45995400	1.49757700
ANIM/x_Index0_L:rx	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000	3.72583000
ANIM/x_Index0_L:ry	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600	-2.55373600
ANIM/x_Index0_L:rz	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000	9.51782000
ANIM/x_Index0_R:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Index0_R:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Index0_R:rz	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600	-2.33961600
ANIM/x_Index1_L:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Index1_L:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Index1_L:rz	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800	-12.34883800
ANIM/x_Index1_R:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Index1_R:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Index1_R:rz	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700
ANIM/x_Index2_L:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Index2_L:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Index2_L:rz	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900	-3.03717900
ANIM/x_Index2_R:rx	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300	0.03159300
ANIM/x_Index2_R:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Index2_R:rz	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Middle0_L:rx	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100	0.03507100
ANIM/x_Middle0_L:ry	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400	-0.89887400
ANIM/x_Middle0_L:rz	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200	2.15867200
ANIM/x_Middle0_R:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Middle0_R:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Middle0_R:rz	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300	6.02988300
ANIM/x_Middle1_L:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Middle1_L:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Middle1_L:rz	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300	-13.76988300
ANIM/x_Middle1_R:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Middle1_R:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Middle1_R:rz	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700	11.79009700
ANIM/x_Middle2_L:rx	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ANIM/x_Middle2_L:ry	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
